##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	sel3_SRR5819799.trim_2P.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1557335
Sequences flagged as poor quality	0
Sequence length	36-101
%GC	43
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.09977365178334	33.0	31.0	34.0	30.0	34.0
2	32.26891067111443	34.0	31.0	34.0	30.0	34.0
3	32.32621690259321	34.0	31.0	34.0	30.0	34.0
4	35.87430706944877	37.0	35.0	37.0	35.0	37.0
5	35.879978296256105	37.0	35.0	37.0	35.0	37.0
6	35.83400296018519	37.0	35.0	37.0	35.0	37.0
7	35.81634009381411	37.0	35.0	37.0	35.0	37.0
8	35.80972944164229	37.0	35.0	37.0	33.0	37.0
9	37.43104020650663	39.0	37.0	39.0	34.0	39.0
10-11	37.42525339763121	39.0	37.0	39.0	34.0	39.0
12-13	37.399582620309694	39.0	37.0	39.0	34.0	39.0
14-15	38.67800986942437	40.0	38.0	41.0	34.0	41.0
16-17	38.66716217127336	40.0	38.0	41.0	34.0	41.0
18-19	38.68098867616794	40.0	38.0	41.0	34.0	41.0
20-21	38.64167054615738	40.0	38.0	41.0	34.0	41.0
22-23	38.52760067679722	40.0	38.0	41.0	34.0	41.0
24-25	38.49744210462104	40.0	38.0	41.0	34.0	41.0
26-27	38.45380120526412	40.0	38.0	41.0	34.0	41.0
28-29	38.394450134364156	40.0	38.0	41.0	34.0	41.0
30-31	38.28931989584771	40.0	38.0	41.0	34.0	41.0
32-33	38.177773889368694	40.0	38.0	41.0	33.0	41.0
34-35	38.07332173231835	40.0	38.0	41.0	33.0	41.0
36-37	38.087183049362096	40.0	38.0	41.0	33.0	41.0
38-39	38.05885275996789	40.0	37.0	41.0	33.0	41.0
40-41	37.99296020208871	40.0	37.0	41.0	33.0	41.0
42-43	37.91870134492871	40.0	37.0	41.0	33.0	41.0
44-45	37.89203470881827	40.0	37.0	41.0	33.0	41.0
46-47	37.96767804758042	40.0	37.0	41.0	33.0	41.0
48-49	37.90872409776874	40.0	37.0	41.0	33.0	41.0
50-51	37.52327720862172	39.5	36.5	40.5	32.5	41.0
52-53	37.51669016475769	39.0	36.0	40.0	32.5	41.0
54-55	37.7284983287628	39.5	36.0	41.0	33.0	41.0
56-57	37.65688700712424	39.0	36.0	41.0	32.5	41.0
58-59	37.50114637739881	39.0	36.0	41.0	32.0	41.0
60-61	37.30833073796984	39.0	35.5	41.0	32.0	41.0
62-63	37.08575071343117	39.0	35.0	40.0	31.5	41.0
64-65	36.89975115921237	38.0	35.0	40.0	31.0	41.0
66-67	36.670837999668805	38.0	35.0	40.0	31.0	41.0
68-69	36.42042140817409	37.5	35.0	40.0	31.0	41.0
70-71	36.13616309257689	37.0	34.5	39.5	31.0	41.0
72-73	35.84543218351449	36.5	34.0	39.0	31.0	41.0
74-75	35.540320574509465	36.0	34.0	39.0	30.0	40.5
76-77	34.49310505398876	35.0	32.5	37.5	29.0	39.5
78-79	34.91967043542783	35.0	34.0	37.5	30.0	40.0
80-81	34.78675825750633	35.0	34.0	37.0	30.0	39.0
82-83	34.51378156599148	35.0	34.0	37.0	30.0	39.0
84-85	34.29496814739211	35.0	34.0	36.0	30.0	39.0
86-87	34.09392389720921	35.0	33.5	36.0	30.0	37.5
88-89	33.905065235800976	35.0	33.0	35.5	30.0	37.0
90-91	33.71831236718796	35.0	33.0	35.0	29.0	37.0
92-93	33.54290561292906	35.0	33.0	35.0	29.0	36.0
94-95	33.41153925500866	35.0	33.0	35.0	29.0	36.0
96-97	33.33875872346684	35.0	33.0	35.0	29.0	36.0
98-99	33.32149461940509	34.5	33.0	35.0	29.0	36.0
100-101	32.88839871718401	34.5	32.0	35.0	28.0	35.5
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	0.2474309792747178
1101	2	0.19052537078316334
1101	3	0.2090259983581646
1101	4	0.17082265943923858
1101	5	0.16815659707533825
1101	6	0.23606085544729183
1101	7	0.19302803069643915
1101	8	0.12896532955272733
1101	9	-0.07048635666300385
1101	10-11	-0.11863080300609141
1101	12-13	-0.02650996819374285
1101	14-15	0.010109890435337832
1101	16-17	0.1703848825086851
1101	18-19	0.4559540214333353
1101	20-21	0.5302880061380009
1101	22-23	0.46348902743918075
1101	24-25	0.48185857576689983
1101	26-27	0.48789865561594326
1101	28-29	0.5348986773143096
1101	30-31	0.4039423587673099
1101	32-33	0.33923832356540373
1101	34-35	0.5391445161308823
1101	36-37	0.3519350299207531
1101	38-39	0.4172217682858559
1101	40-41	0.4794856435968029
1101	42-43	0.4218075750091046
1101	44-45	0.3282266237177609
1101	46-47	0.4602366697670277
1101	48-49	0.5382421589363275
1101	50-51	0.46086873426659025
1101	52-53	0.4196669052512476
1101	54-55	0.2746348244475243
1101	56-57	0.18335505712656897
1101	58-59	0.34327578415410187
1101	60-61	0.32201937751654697
1101	62-63	0.44688733880020237
1101	64-65	0.41901388672329176
1101	66-67	0.3640302280195442
1101	68-69	0.30454287494946897
1101	70-71	0.2385972622853174
1101	72-73	0.4079376075079111
1101	74-75	0.3422261626758356
1101	76-77	0.280218433326489
1101	78-79	0.10078909559241112
1101	80-81	0.18035472934138852
1101	82-83	0.263850367092914
1101	84-85	0.22871088917286642
1101	86-87	0.22137897355427327
1101	88-89	0.08830194382368717
1101	90-91	-0.06486511996143918
1101	92-93	0.06899180471044275
1101	94-95	0.1773805456909585
1101	96-97	0.17300044888931154
1101	98-99	0.1270873562963004
1101	100-101	0.18528420114123634
1102	1	0.21107185131278783
1102	2	0.26868167405221755
1102	3	0.20785414402707403
1102	4	0.20257062620193977
1102	5	0.27151062158312556
1102	6	0.26349542302318696
1102	7	0.1905032785807208
1102	8	0.24601225663838733
1102	9	0.22594091418734052
1102	10-11	0.31317028366962774
1102	12-13	0.2861572635636662
1102	14-15	0.4359137181815669
1102	16-17	0.346273525741033
1102	18-19	0.33097723545782287
1102	20-21	0.3194997356787965
1102	22-23	0.42403556079423055
1102	24-25	0.20007585281111062
1102	26-27	0.353289216663903
1102	28-29	0.3414584159477343
1102	30-31	0.3516054975939227
1102	32-33	0.3921494400484491
1102	34-35	0.3800034298494168
1102	36-37	0.4623632129559212
1102	38-39	0.3501495770975893
1102	40-41	0.41423548946524136
1102	42-43	0.351582824911695
1102	44-45	0.3787412815550937
1102	46-47	0.3208165492153796
1102	48-49	0.3462115411027753
1102	50-51	0.3972656633033651
1102	52-53	0.33493156703361393
1102	54-55	0.28844579049352603
1102	56-57	0.3607768052877205
1102	58-59	0.36462107304967617
1102	60-61	0.24336207339762694
1102	62-63	0.22386024675181915
1102	64-65	0.10617371027701239
1102	66-67	0.17254557727671482
1102	68-69	0.1606556841798934
1102	70-71	0.0804288393605006
1102	72-73	0.26755937773351945
1102	74-75	0.09184874200078497
1102	76-77	-0.022650818367445424
1102	78-79	0.06617249857861651
1102	80-81	0.2115683838783582
1102	82-83	0.31500173316311475
1102	84-85	0.06280706708020745
1102	86-87	-0.03163805319636026
1102	88-89	-0.07926818668718028
1102	90-91	-0.008980205513005046
1102	92-93	0.06670709831489319
1102	94-95	0.012092752000810947
1102	96-97	0.07236322653088934
1102	98-99	-0.05248800909450324
1102	100-101	-0.10836696737664653
1103	1	0.15999373926115368
1103	2	0.28100038248759773
1103	3	0.23902648267959847
1103	4	0.17860355242034132
1103	5	0.13614886945772042
1103	6	0.20433995374840208
1103	7	0.20146329575479882
1103	8	0.1639575535029607
1103	9	0.2651855317062868
1103	10-11	0.2470770865901457
1103	12-13	0.2892751437652308
1103	14-15	0.3939281730315187
1103	16-17	0.2953112925567467
1103	18-19	0.2843322980024041
1103	20-21	0.3166567792441697
1103	22-23	0.39352987188051003
