##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	sel3_SRR5819796.trim_2P.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1104993
Sequences flagged as poor quality	0
Sequence length	36-101
%GC	42
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	32.28937377883842	34.0	31.0	34.0	30.0	34.0
2	32.49064564209909	34.0	31.0	34.0	31.0	34.0
3	32.53653552556442	34.0	31.0	34.0	31.0	34.0
4	36.06241216007703	37.0	35.0	37.0	35.0	37.0
5	36.04172696116627	37.0	35.0	37.0	35.0	37.0
6	35.94162768451927	37.0	35.0	37.0	35.0	37.0
7	35.90600030950422	37.0	35.0	37.0	35.0	37.0
8	35.89576314058098	37.0	35.0	37.0	35.0	37.0
9	37.53588122277698	39.0	37.0	39.0	35.0	39.0
10-11	37.51310913281803	39.0	37.0	39.0	35.0	39.0
12-13	37.47341883613743	39.0	37.0	39.0	34.5	39.0
14-15	38.7584455286142	40.0	38.0	41.0	34.0	41.0
16-17	38.75045452776624	40.0	38.0	41.0	34.0	41.0
18-19	38.77934339855547	40.0	38.0	41.0	34.5	41.0
20-21	38.75692696695816	40.0	38.0	41.0	34.0	41.0
22-23	38.65786751590282	40.0	38.0	41.0	34.0	41.0
24-25	38.592631808527294	40.0	38.0	41.0	34.0	41.0
26-27	38.5227616826532	40.0	38.0	41.0	34.0	41.0
28-29	38.454427313114195	40.0	38.0	41.0	34.0	41.0
30-31	38.35023208291817	40.0	38.0	41.0	34.0	41.0
32-33	38.23179468105228	40.0	38.0	41.0	34.0	41.0
34-35	38.15685212485509	40.0	38.0	41.0	33.5	41.0
36-37	38.204590740528744	40.0	38.0	41.0	33.5	41.0
38-39	38.205595754053164	40.0	38.0	41.0	33.0	41.0
40-41	38.214391998877986	40.0	38.0	41.0	33.0	41.0
42-43	38.22400718378933	40.0	38.0	41.0	33.5	41.0
44-45	38.21543063889523	40.0	38.0	41.0	33.0	41.0
46-47	38.15822211876507	40.0	37.0	41.0	33.0	41.0
48-49	38.04960348604945	40.0	37.0	41.0	33.0	41.0
50-51	37.934727385099286	40.0	37.0	41.0	33.0	41.0
52-53	37.84213613901002	40.0	37.0	41.0	33.0	41.0
54-55	37.760182154314634	40.0	36.5	41.0	33.0	41.0
56-57	37.630250843043356	39.0	36.0	41.0	32.5	41.0
58-59	37.46731971420158	39.0	36.0	41.0	32.0	41.0
60-61	37.27114325098985	39.0	35.0	40.0	32.0	41.0
62-63	37.05747506975355	38.5	35.0	40.0	31.5	41.0
64-65	36.833088157106005	38.0	35.0	40.0	31.0	41.0
66-67	36.59321211719373	38.0	35.0	40.0	31.0	41.0
68-69	36.32077153236007	37.0	35.0	40.0	31.0	41.0
70-71	36.01538304491095	37.0	34.0	39.0	31.0	41.0
72-73	35.699310074288746	36.0	34.0	39.0	31.0	40.5
74-75	35.41207752890959	36.0	34.0	39.0	30.0	40.0
76-77	33.80605257189687	34.5	32.0	36.5	28.5	39.0
78-79	34.77702818255093	35.0	34.0	37.0	30.0	39.0
80-81	34.774575140361115	35.0	34.0	37.0	30.0	39.0
82-83	34.53312039952574	35.0	34.0	36.5	30.0	39.0
84-85	34.33504876923932	35.0	34.0	36.0	30.0	38.5
86-87	34.171447692898596	35.0	34.0	36.0	30.0	37.5
88-89	33.99963757638367	35.0	33.5	35.5	30.0	37.0
90-91	33.81532886772233	35.0	33.0	35.0	30.0	37.0
92-93	33.62330680758296	35.0	33.0	35.0	29.5	36.0
94-95	33.47722635324005	35.0	33.0	35.0	29.0	36.0
96-97	33.4301985787108	35.0	33.0	35.0	29.0	36.0
98-99	33.39014213350025	35.0	33.0	35.0	29.5	36.0
100-101	32.99295631530593	34.5	32.0	35.0	28.5	35.5
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	0.4372613138627486
1101	2	0.45696533189572364
1101	3	0.3781591270398579
1101	4	0.3523742380665311
1101	5	0.2799461351005874
1101	6	0.29388387768915436
1101	7	0.20618828762670205
1101	8	0.16867947628816893
1101	9	0.0706743114415076
1101	10-11	-0.03685807940739494
1101	12-13	0.05354145734989402
1101	14-15	0.2126550308412618
1101	16-17	0.46960598095864725
1101	18-19	0.5642032998832391
1101	20-21	0.6526054811203963
1101	22-23	0.6239568109166669
1101	24-25	0.7306974182253541
1101	26-27	0.6062480667534373
1101	28-29	0.6003815894290483
1101	30-31	0.5967693358544537
1101	32-33	0.8002567849391227
1101	34-35	0.7656077205065159
1101	36-37	0.6501527144272785
1101	38-39	0.7500797172662317
1101	40-41	0.6521483268592903
1101	42-43	0.6648459549783681
1101	44-45	0.5227194294101096
1101	46-47	0.6037062871694943
1101	48-49	0.5698785695043398
1101	50-51	0.5309872379372251
1101	52-53	0.678689915992507
1101	54-55	0.580507467125507
1101	56-57	0.5506347200131998
1101	58-59	0.5148068762350348
1101	60-61	0.34877642860517
1101	62-63	0.6039483026871437
1101	64-65	0.6215732571709154
1101	66-67	0.7029681581144089
1101	68-69	0.6483040762624981
1101	70-71	0.6163638061729628
1101	72-73	0.49907639379846813
1101	74-75	0.5165045400577597
1101	76-77	0.5664502505503677
1101	78-79	0.4747329486540792
1101	80-81	0.4439325765108606
1101	82-83	0.3917965133336523
1101	84-85	0.2513982177194052
1101	86-87	0.2531409789568997
1101	88-89	0.3449979065565074
1101	90-91	0.17665352047003324
1101	92-93	-0.0550543940401127
1101	94-95	0.06613707096122567
1101	96-97	0.4232837976697894
1101	98-99	0.22188562405909096
1101	100-101	0.22099048458617432
1102	1	0.3361808636978907
1102	2	0.3183291334089873
1102	3	0.2737536471274211
1102	4	0.16908431500148424
1102	5	0.17972632094346608
1102	6	0.170719257776895
1102	7	0.22554010836008587
1102	8	0.23843016434280884
1102	9	0.20510894852106532
1102	10-11	0.3013028958589672
1102	12-13	0.29369353332202763
1102	14-15	0.4639008525556392
1102	16-17	0.35403976648542823
1102	18-19	0.3885163238720466
1102	20-21	0.36145135460918
1102	22-23	0.3496699579832381
1102	24-25	0.2453236887420971
1102	26-27	0.3249929574367698
1102	28-29	0.3634708071813151
1102	30-31	0.3525797643103985
1102	32-33	0.23541728560673647
1102	34-35	0.4303181812079302
1102	36-37	0.3295187337210308
1102	38-39	0.3342538737772074
1102	40-41	0.35561833883686234
1102	42-43	0.34113185176855865
1102	44-45	0.19280249209021605
1102	46-47	0.3847575477514127
1102	48-49	0.3944749760271975
1102	50-51	0.32026078747649933
1102	52-53	0.20639163928647264
1102	54-55	0.31614311278023877
1102	56-57	0.3692856653990404
1102	58-59	0.3869532510607385
1102	60-61	0.1947144405126977
1102	62-63	0.30665650406159983
1102	64-65	0.32185226843356673
1102	66-67	0.2177803495729549
1102	68-69	0.26299632431363307
1102	70-71	0.17097624162341418
1102	72-73	0.24751931466053634
1102	74-75	0.0735796804553317
1102	76-77	0.2291383837224572
1102	78-79	0.1788746591544168
1102	80-81	0.2742707706707108
1102	82-83	0.26196254207780356
1102	84-85	0.3225409427170334
1102	86-87	0.17041898774442643
1102	88-89	0.15942763289276485
1102	90-91	0.05778521967230432
1102	92-93	0.13523448498194313
1102	94-95	0.08230504286346019
1102	96-97	0.15069054770859225
1102	98-99	-0.004927960217955274
1102	100-101	0.11834194496326944
1103	1	0.5404567688164903
1103	2	0.5486415718083606
1103	3	0.5378355513261184
1103	4	0.39137635127193704
1103	5	0.3970287061198903
1103	6	0.4025142180239598
1103	7	0.42262105980235987
1103	8	0.3874092365551789
1103	9	0.553016991099426
1103	10-11	0.6367409174109753
1103	12-13	0.5545516711760214
1103	14-15	0.7422227692387224
1103	16-17	0.7131611772220054
1103	18-19	0.7047678022871864
1103	20-21	0.7225891593269651
1103	22-23	0.7871617445658003
1103	24-25	0.8210472908184485
1103	26-27	0.8591956810059926
1103	28-29	0.7586368003477446
1103	30-31	0.7560885362402203
1103	32-33	0.6952988481272726
1103	34-35	0.8480957125831807
1103	36-37	0.7076467147629586
1103	38-39	0.7848681799609665
1103	40-41	0.8027761719177207
1103	42-43	0.8299736357341629
1103	44-45	0.8152950708079132
1103	46-47	0.787767909898264
1103	48-49	0.7266974706967986
1103	50-51	0.6331288253918075
1103	52-53	0.6793143432075368
1103	54-55	0.6847076111699479
1103	56-57	0.6875900903070757
1103	58-59	0.8152205616865302
1103	60-61	0.7482683382653761
1103	62-63	0.7224713016373912
1103	64-65	0.6363967661464685
1103	66-67	0.5732425161112218
1103	68-69	0.39795085472995595
1103	70-71	0.46912043009827187
1103	72-73	0.6179691674758487
1103	74-75	0.4916716643580088
1103	76-77	0.5985782161479491
1103	78-79	0.5422899268866104
1103	80-81	0.47854718270741614
1103	82-83	0.47263708751550126
1103	84-85	0.4186451149476653
1103	86-87	0.31317343183791735
1103	88-89	0.43684939320941396
1103	90-91	0.24485695727965862
1103	92-93	0.33149339787042464
1103	94-95	0.3780604783374386
1103	96-97	0.34399122633708146
1103	98-99	0.3388233165611112
1103	100-101	0.29689405659260615
1104	1	0.39565347269740414
1104	2	0.3406215216830475
1104	3	0.3718239313671319
1104	4	0.3303146059996678
1104	5	0.2545418070540393
1104	6	0.322978256909046
1104	7	0.3180888960596704
1104	8	0.2611655971536422
1104	9	0.41118513874125284
1104	10-11	0.3622003994494065
1104	12-13	0.3808456257594486
1104	14-15	0.6582723629199023
1104	16-17	0.5968096924494688
1104	18-19	0.49274627118670367
1104	20-21	0.5462059664964087
1104	22-23	0.5672749062579072
1104	24-25	0.5641218332350988
1104	26-27	0.49045185173584827
1104	28-29	0.48896641225630333
1104	30-31	0.5625507144129287
1104	32-33	0.4776287258518934
1104	34-35	0.39002344858986504
1104	36-37	0.3744935755163823
1104	38-39	0.3865827647659259
1104	40-41	0.49252952798931204
1104	42-43	0.3138528999733907
1104	44-45	0.3016762725978168
1104	46-47	0.28508461657738593
1104	48-49	0.27939777133180854
1104	50-51	0.2841569327428317
1104	52-53	0.30031181500008586
1104	54-55	0.3231681248646012
1104	56-57	0.4451422647223353
1104	58-59	0.35851325970554626
1104	60-61	0.4130406008784391
1104	62-63	0.5178873128005463
1104	64-65	0.5383117704002771
1104	66-67	0.5833385227142784
1104	68-69	0.5627336535084595
1104	70-71	0.5274332177695413
1104	72-73	0.453224435012082
1104	74-75	0.48196829348494674
1104	76-77	0.36612967685510256
1104	78-79	0.5422084134669163
1104	80-81	0.5154844221995916
1104	82-83	0.39111799541574754
1104	84-85	0.38428680150137495
1104	86-87	0.37491251806312675
1104	88-89	0.32676579224064284
1104	90-91	0.3872598451325757
1104	92-93	0.351378306828515
1104	94-95	0.3081124237277564
1104	96-97	0.3703154304373584
1104	98-99	0.36967566480563363
1104	100-101	0.22257988751122326
1105	1	0.34884188495793467
1105	2	0.29384679525312407
1105	3	0.273057010433277
1105	4	0.20354492183282957
1105	5	0.20762919202172725
1105	6	0.25760995781729434
1105	7	0.24604460423824293
1105	8	0.32865911001824344
1105	9	0.3289298090964792
1105	10-11	0.31940282628880823
1105	12-13	0.3269871568053162
1105	14-15	0.607197150375768
1105	16-17	0.4631241895019258
1105	18-19	0.4357712012639823
1105	20-21	0.4287562776331626
1105	22-23	0.5362292646754412
1105	24-25	0.45225003413924725
1105	26-27	0.38833032409395685
1105	28-29	0.3283177715284751
1105	30-31	0.3095537989308994
1105	32-33	0.41598364656366726
1105	34-35	0.4989584024859255
1105	36-37	0.29990432708393655
1105	38-39	0.3785597406168364
1105	40-41	0.4972448403197802
1105	42-43	0.4735088243648775
1105	44-45	0.5346377614164908
1105	46-47	0.3872795776796849
1105	48-49	0.4168200804572706
1105	50-51	0.4247730088251629
1105	52-53	0.5378433300585002
1105	54-55	0.47041342041605816
1105	56-57	0.4086848464402948
1105	58-59	0.42026235180940574
1105	60-61	0.5261696554689266
1105	62-63	0.5451669131220527
1105	64-65	0.5183335013242427
1105	66-67	0.43363269229855916
1105	68-69	0.3055305263154722
1105	70-71	0.2494412966067685
1105	72-73	0.14171357005562868
1105	74-75	0.10460802518382906
1105	76-77	0.1807055824672119
1105	78-79	0.16349785189520105
1105	80-81	0.16846376752986458
1105	82-83	0.2968750511875342
1105	84-85	0.2858760175848971
1105	86-87	0.09364849442013679
1105	88-89	0.2179687054897741
1105	90-91	0.20710067825660872
1105	92-93	0.38068311075200256
1105	94-95	0.20689966281744177
1105	96-97	0.1746477671372091
1105	98-99	0.19080192194927292
1105	100-101	0.21090641637863428
1106	1	0.17038360167185118
1106	2	0.21044332967755253
1106	3	0.13389863258983326
