##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	sel3_SRR5819795.trim_2P.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	6273315
Sequences flagged as poor quality	0
Sequence length	36-101
%GC	38
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.83329563396705	31.0	31.0	34.0	30.0	34.0
2	32.24963818969715	33.0	31.0	34.0	31.0	34.0
3	31.929680081424255	33.0	31.0	34.0	30.0	34.0
4	35.81017356851999	37.0	35.0	37.0	35.0	37.0
5	35.927497981529704	37.0	35.0	37.0	35.0	37.0
6	36.02897638648785	37.0	35.0	37.0	35.0	37.0
7	36.03975330427374	37.0	35.0	37.0	35.0	37.0
8	36.05733412079579	37.0	35.0	37.0	35.0	37.0
9	37.76969066593978	39.0	38.0	39.0	35.0	39.0
10-11	37.762390378930434	39.0	38.0	39.0	35.0	39.0
12-13	37.73957134306184	39.0	38.0	39.0	35.0	39.0
14-15	39.181450477140075	40.0	39.0	41.0	36.0	41.0
16-17	39.101385551339284	40.0	38.0	41.0	36.0	41.0
18-19	39.061882513471744	40.0	38.5	41.0	35.5	41.0
20-21	39.04173136531483	40.0	39.0	41.0	35.0	41.0
22-23	38.999454435175025	40.0	39.0	41.0	35.0	41.0
24-25	39.010136586477806	40.0	38.0	41.0	35.0	41.0
26-27	38.96547184383376	40.0	38.0	41.0	35.0	41.0
28-29	38.89345202656013	40.0	38.0	41.0	35.0	41.0
30-31	38.83007070424489	40.0	38.0	41.0	35.0	41.0
32-33	38.75207119361932	40.0	38.0	41.0	34.5	41.0
34-35	38.66722402748786	40.0	38.0	41.0	34.0	41.0
36-37	38.587150317946204	40.0	38.0	41.0	34.0	41.0
38-39	38.50958917365509	40.0	38.0	41.0	34.0	41.0
40-41	38.44854229416101	40.0	38.0	41.0	34.0	41.0
42-43	38.35176291172033	40.0	38.0	41.0	34.0	41.0
44-45	38.21792693188873	40.0	38.0	41.0	33.0	41.0
46-47	38.090762189923865	40.0	37.5	41.0	33.0	41.0
48-49	38.156048559523285	40.0	37.5	41.0	33.5	41.0
50-51	38.391950800362594	40.0	38.0	41.0	34.0	41.0
52-53	38.376665013612026	40.0	38.0	41.0	34.0	41.0
54-55	38.479183070558435	40.0	38.0	41.0	34.0	41.0
56-57	38.45762273752048	40.0	38.0	41.0	34.0	41.0
58-59	38.352277854501835	40.0	37.5	41.0	34.0	41.0
60-61	38.22897565645455	40.0	37.0	41.0	34.0	41.0
62-63	38.09107743144016	40.0	37.0	41.0	33.5	41.0
64-65	37.885225766345684	39.0	36.5	41.0	33.0	41.0
66-67	37.67602992147556	39.0	36.0	41.0	33.0	41.0
68-69	37.416212083403934	39.0	36.0	40.5	33.0	41.0
70-71	37.08819785360461	38.0	35.0	40.0	32.0	41.0
72-73	36.766534026060214	37.5	35.0	40.0	32.0	41.0
74-75	36.446437356598295	37.0	35.0	39.0	32.0	41.0
76-77	34.95386650991669	35.5	33.5	38.5	29.5	39.0
78-79	35.62035646709175	36.0	34.0	39.0	31.0	40.0
80-81	35.55169199167879	36.0	34.0	38.0	31.0	40.0
82-83	35.31755571286282	35.5	34.0	37.0	31.0	39.5
84-85	35.0554564011084	35.0	34.0	37.0	31.0	39.0
86-87	34.80080519247812	35.0	34.0	36.5	31.0	39.0
88-89	34.62771705792695	35.0	34.0	36.0	31.0	38.5
90-91	34.43932571046792	35.0	34.0	36.0	31.0	37.5
92-93	34.2860765566991	35.0	34.0	36.0	31.0	37.0
94-95	34.18618025833082	35.0	34.0	35.0	31.0	37.0
96-97	34.08537719451412	35.0	34.0	35.0	31.0	36.0
98-99	34.030806961400074	35.0	34.0	35.0	31.0	36.0
100-101	32.96838090927054	34.5	32.0	35.0	28.0	35.5
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	0.2970354376472599
1101	2	0.31236392901813304
1101	3	0.40742081171509525
1101	4	0.2759681988162157
1101	5	0.14232912441975998
1101	6	0.19218386037341162
1101	7	0.1476417267311163
1101	8	0.18378887561708268
1101	9	0.24364461418394256
1101	10-11	0.21632074794047895
1101	12-13	0.24558336588672347
1101	14-15	0.2728547824892402
1101	16-17	0.2237913956669786
1101	18-19	0.2626209881506085
1101	20-21	0.2981176922748219
1101	22-23	0.3100625135197177
1101	24-25	0.22720574979884844
1101	26-27	0.3352239090975786
1101	28-29	0.27131957624367686
1101	30-31	0.23931328414582964
1101	32-33	0.21939390543917625
1101	34-35	0.1900588059405024
1101	36-37	0.132212763144949
1101	38-39	0.14991694268331912
1101	40-41	0.14875907578632308
1101	42-43	0.11897235530027928
1101	44-45	0.08318020572861684
1101	46-47	0.06976859423306081
1101	48-49	0.026426988567443743
1101	50-51	0.13094994731680032
1101	52-53	0.19772349433539915
1101	54-55	0.17179057458631064
1101	56-57	0.0933740300310788
1101	58-59	0.06482867890246524
1101	60-61	0.06424722088935653
1101	62-63	0.0805918062565425
1101	64-65	0.02856994770196053
1101	66-67	0.03163992754095091
1101	68-69	0.0235472260404066
1101	70-71	0.017289102909657572
1101	72-73	0.03477032378692968
1101	74-75	-0.037720661778401166
1101	76-77	-0.14172327320963518
1101	78-79	-0.0052225620494610325
1101	80-81	-0.09215102287353716
1101	82-83	-0.10456484319961135
1101	84-85	-0.10643503100563123
1101	86-87	-0.1076486427560539
1101	88-89	-0.060519119829059775
1101	90-91	-0.09940015458585805
1101	92-93	-0.08727927489536569
1101	94-95	-0.13401862080742433
1101	96-97	-0.1751686014120324
1101	98-99	-0.1185968725911124
1101	100-101	-0.19588905863585637
1102	1	-0.029364600147271602
1102	2	-0.00658251951301736
1102	3	0.06220860738200784
1102	4	0.013422069681865878
1102	5	0.11974851602681014
1102	6	0.17311884490694496
1102	7	0.20600751137407514
1102	8	0.18821374474939034
1102	9	0.27091686602425824
1102	10-11	0.27694053700903254
1102	12-13	0.26989202456866934
1102	14-15	0.30634871679689013
1102	16-17	0.30440435304374347
1102	18-19	0.32147766847859316
1102	20-21	0.32815329536374094
1102	22-23	0.3062307240476372
1102	24-25	0.3041465310068787
1102	26-27	0.2973623157898402
1102	28-29	0.27160729021498753
1102	30-31	0.29422229772916353
1102	32-33	0.2336556035895967
1102	34-35	0.2199445306032075
1102	36-37	0.27084943258155647
1102	38-39	0.2786308252016525
1102	40-41	0.2627389669485538
1102	42-43	0.1866801285330837
1102	44-45	0.14736041379983078
1102	46-47	0.12943691058068652
1102	48-49	0.1498490696106316
1102	50-51	0.24414984514256588
1102	52-53	0.21100711056016763
1102	54-55	0.2286012461841409
1102	56-57	0.22202040029774395
1102	58-59	0.2372496416738059
1102	60-61	0.2566786666436087
1102	62-63	0.1906585997169543
1102	64-65	0.16910991725980296
1102	66-67	0.2178606187941412
1102	68-69	0.20498204001388842
1102	70-71	0.10075270948193804
1102	72-73	0.03828740261985786
1102	74-75	0.07984670883198675
1102	76-77	-0.13431858187088608
1102	78-79	0.10509452074168024
1102	80-81	0.06720336767574508
1102	82-83	0.06627761902407059
1102	84-85	0.029950492877887314
1102	86-87	0.12006615584532909
1102	88-89	0.027110937373258537
1102	90-91	0.06970249470414558
1102	92-93	-0.018555620443869714
1102	94-95	-0.028735827438865158
1102	96-97	-0.024021782090720478
1102	98-99	-0.03079583699621935
1102	100-101	-0.10097943157756362
1103	1	0.2506896511369945
1103	2	0.30891870474162175
1103	3	0.3704555227404036
1103	4	0.24547053576281286
1103	5	0.11230876855933758
1103	6	0.13550602143966728
1103	7	0.1538878704887665
1103	8	0.1373843722399073
1103	9	0.17845563408801723
1103	10-11	0.20828265616982122
1103	12-13	0.17581375628886775
1103	14-15	0.22332024687514718
1103	16-17	0.22533850734783556
1103	18-19	0.23053775297616852
1103	20-21	0.222944511936781
