##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	sel3_SRR5819794.trim_1U.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1312408
Sequences flagged as poor quality	0
Sequence length	36-101
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	27.62901551956404	30.0	27.0	31.0	16.0	31.0
2	29.240788687664203	31.0	28.0	31.0	25.0	33.0
3	29.937469140694052	31.0	30.0	31.0	26.0	34.0
4	34.12112925248856	35.0	33.0	37.0	30.0	37.0
5	34.3229590188417	35.0	35.0	37.0	30.0	37.0
6	34.19556951801574	35.0	33.0	37.0	30.0	37.0
7	34.18329208599765	35.0	33.0	37.0	30.0	37.0
8	34.13529100706488	35.0	33.0	37.0	30.0	37.0
9	35.4312850881738	37.0	34.0	39.0	30.0	39.0
10-11	35.34616178810248	37.0	34.0	39.0	30.0	39.0
12-13	35.2779177664263	37.0	34.0	39.0	30.0	39.0
14-15	36.128847126808125	38.0	34.0	40.0	30.0	41.0
16-17	36.03249484916276	38.0	34.0	40.0	30.0	41.0
18-19	36.156053986260375	38.0	34.0	40.0	30.0	41.0
20-21	36.16077850790303	38.0	34.0	40.0	30.0	41.0
22-23	36.02312085875734	38.0	34.0	40.0	29.5	41.0
24-25	35.88549825968754	38.0	34.0	40.0	29.0	41.0
26-27	35.656575546628794	38.0	34.0	40.0	27.5	41.0
28-29	35.488455190763844	37.5	34.0	40.0	27.0	40.5
30-31	35.38488031161042	37.0	33.5	40.0	27.0	40.0
32-33	34.98716748145394	37.0	33.0	39.5	27.0	40.0
34-35	34.74956187405136	37.0	33.0	39.0	26.0	40.0
36-37	34.58573587489248	37.0	32.5	39.0	25.5	40.0
38-39	34.53019265557697	37.0	32.0	39.0	25.5	40.0
40-41	34.85152721356329	37.0	33.0	39.0	26.5	40.0
42-43	34.95343520005467	37.0	33.0	39.0	27.0	40.0
44-45	35.04116745812077	37.0	33.0	39.0	27.0	40.0
46-47	35.028790645130144	37.0	33.0	40.0	27.0	40.0
48-49	34.89914513521467	37.0	33.0	39.0	27.0	40.0
50-51	34.722679301913956	37.0	33.0	39.0	26.0	40.0
52-53	34.61241951707325	37.0	32.5	39.0	26.0	40.0
54-55	34.46276999564489	36.0	32.0	39.0	26.0	40.0
56-57	34.28553833744677	36.0	32.0	39.0	26.0	40.0
58-59	34.02335671871348	36.0	31.0	39.0	26.0	40.0
60-61	33.88805234051014	35.0	31.0	38.5	26.0	40.0
62-63	33.71996145649178	35.0	31.0	38.0	26.0	40.0
64-65	33.533154372801924	35.0	31.0	38.0	26.0	40.0
66-67	33.255732280057394	35.0	31.0	38.0	26.0	40.0
68-69	32.9431195943333	34.0	30.5	37.5	25.0	39.5
70-71	32.679519327302415	34.0	30.0	37.0	25.0	39.0
72-73	32.458995516558275	34.0	30.0	36.5	25.0	39.0
74-75	32.29601182971646	34.0	30.0	36.0	25.0	39.0
76-77	30.912618233430454	32.0	28.5	34.5	23.5	37.0
78-79	32.13359638789586	34.0	30.0	35.0	26.0	38.0
80-81	32.272045551824675	34.0	30.0	35.0	26.0	37.0
82-83	32.12563367380344	34.0	30.0	35.0	26.0	37.0
84-85	31.941049014183797	34.0	30.0	35.0	26.0	36.5
86-87	31.793250192261624	34.0	30.0	35.0	25.5	36.0
88-89	31.667587355751138	33.0	30.0	35.0	25.0	36.0
90-91	31.53346378928654	33.0	30.0	35.0	25.0	35.5
92-93	31.367056745913256	33.0	30.0	35.0	25.0	35.0
94-95	31.24030753796285	33.0	30.0	34.0	25.0	35.0
96-97	31.256066691504934	33.0	30.0	34.0	25.0	35.0
98-99	31.463336697297827	33.0	30.0	34.0	25.0	35.0
100-101	31.170447991414775	32.5	29.5	34.0	25.0	35.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	1.1150262381145737
1101	2	0.7466717399523084
1101	3	0.47957634780358305
1101	4	0.2752913983913672
1101	5	0.014351108873370322
1101	6	0.11920406790705584
1101	7	-0.3255782073396887
1101	8	-0.5119776159043639
1101	9	-0.6254808110406103
1101	10-11	-0.5218695692308231
1101	12-13	-0.6146303053542326
1101	14-15	-0.47478899892650617
1101	16-17	0.20998565241688283
1101	18-19	0.38100642207405855
1101	20-21	0.4910802421941014
1101	22-23	0.7325174952900397
1101	24-25	0.5759475099278717
1101	26-27	0.5170270681942029
1101	28-29	0.6709617816181961
1101	30-31	0.6812940440244546
1101	32-33	0.8594855029521966
1101	34-35	0.6346175674798715
1101	36-37	1.023469343214721
1101	38-39	1.0860321122982697
1101	40-41	1.1025800873078424
1101	42-43	0.9252288748081057
1101	44-45	0.8757045345139787
1101	46-47	0.6280215802590163
1101	48-49	0.9076430464562009
1101	50-51	0.7949425182404823
1101	52-53	0.7075725111581548
1101	54-55	0.5897972250171932
1101	56-57	-0.39583750037220256
1101	58-59	-0.330723096808768
1101	60-61	-0.377376790154635
1101	62-63	0.14301668089260744
1101	64-65	0.44584201048029826
1101	66-67	0.5861289779465793
1101	68-69	0.4398810721717936
1101	70-71	0.5996913721285679
1101	72-73	0.6358888154456537
1101	74-75	0.345796276462508
1101	76-77	0.1656940929340891
1101	78-79	0.3966667174478786
1101	80-81	0.10726654179505601
1101	82-83	-0.14092319758653815
1101	84-85	-0.06329362993263032
1101	86-87	0.29760764464453615
1101	88-89	0.2093756852322457
1101	90-91	0.21266582072988527
1101	92-93	0.16068842053090293
1101	94-95	0.06227624384185759
1101	96-97	0.46784796133587037
1101	98-99	0.2947859107675903
1101	100-101	-0.016446974838313366
1102	1	0.48182034299381726
1102	2	0.10502844068257744
1102	3	-0.20754580013089452
1102	4	-0.37591730919743327
1102	5	-0.03559115005135993
1102	6	-0.1107093288604446
1102	7	-0.11739858482720678
1102	8	-0.219472558322515
1102	9	-0.26507593631946236
1102	10-11	-0.2205835103902416
1102	12-13	-0.2177329034512141
1102	14-15	-0.22498468167072616
1102	16-17	-0.3077523388641339
1102	18-19	-0.48794228809591544
1102	20-21	-0.3678236997865909
1102	22-23	-0.7327423227878569
1102	24-25	-0.625294803134345
1102	26-27	-0.30896781304690535
1102	28-29	-0.051511480660373365
1102	30-31	-0.2051781187433619
1102	32-33	-0.14461838740513144
1102	34-35	-0.07135884332148379
1102	36-37	-0.2659987201221199
1102	38-39	-0.5110676857481877
1102	40-41	-0.38827633589441035
1102	42-43	-0.32868216611512224
1102	44-45	-0.3392213208806396
1102	46-47	-0.4582703922829907
1102	48-49	0.01850419934418568
1102	50-51	-0.21732580698594717
1102	52-53	-0.2628146371567581
1102	54-55	-0.3355881678788819
1102	56-57	-0.17936295039222472
1102	58-59	-0.2204738068377452
1102	60-61	-0.5258872254290594
1102	62-63	-0.19336565357776436
1102	64-65	-0.012461143385287698
1102	66-67	-0.08751678813651154
1102	68-69	-0.29428667295270117
1102	70-71	-0.09521813932892798
1102	72-73	-0.11144550237731465
1102	74-75	-0.27454823351392577
1102	76-77	-0.5122064005585187
1102	78-79	-0.5111086799094338
1102	80-81	-0.49623945563315175
1102	82-83	-0.09020375882482057
1102	84-85	-0.042750849619551445
1102	86-87	0.005634921856412234
1102	88-89	-0.2979171088476882
1102	90-91	-0.07891827620756331
1102	92-93	-0.2777920936563518
1102	94-95	-0.38487673676259604
1102	96-97	-0.5224870940719804
1102	98-99	-0.17830685317068884
1102	100-101	-0.3100495411146227
1103	1	0.3883528050435494
1103	2	-0.05755603858594682
1103	3	-0.05387562018509229
1103	4	-0.2691531944391343
1103	5	0.1615337583880887
1103	6	-0.28003771642048036
1103	7	-0.25849565164205757
1103	8	-0.1414485342768188
1103	9	-0.030049469456265854
1103	10-11	-0.12540473728360269
1103	12-13	0.11971960233108092
1103	14-15	-0.03913299713696716
1103	16-17	-0.20096657431998466
1103	18-19	-0.11878908338636762
1103	20-21	-0.35906365518803085
1103	22-23	-0.4136335001392979
1103	24-25	-0.11439684218334634
1103	26-27	-0.0827095094519592
1103	28-29	-0.4020043741181709
1103	30-31	-0.35485391320029436
1103	32-33	-0.33002083888254674
1103	34-35	-0.23523960351763407
1103	36-37	-0.4485312322108044
1103	38-39	-0.46406680437645775
1103	40-41	-0.5791358092039971
1103	42-43	-0.5730823330260861
1103	44-45	-0.4048782497371448
1103	46-47	0.08920516380106136
1103	48-49	-0.12475274563801264
1103	50-51	-0.08682425014003314
1103	52-53	-0.32379104112406054
1103	54-55	-0.46818294163658436
1103	56-57	0.09669480535890074
1103	58-59	-0.1733632530501552
1103	60-61	0.1568163988162965
1103	62-63	-0.05684908595429761
1103	64-65	-0.5098788535857324
1103	66-67	-0.5639624356320923
1103	68-69	-0.38718470469687105
1103	70-71	-0.17863685957681952
1103	72-73	-0.2835189620219296
1103	74-75	-0.20970434087958267
1103	76-77	-0.5727506072690431
1103	78-79	-0.3698385434150069
1103	80-81	-0.18528130081504202
1103	82-83	-0.24973772392988636
1103	84-85	-0.39611136231188127
1103	86-87	-0.6345911023796589
1103	88-89	-0.29680080099909745
1103	90-91	0.07502184640881282
1103	92-93	-0.3113042387773035
1103	94-95	-0.07564255876485149
1103	96-97	-0.0793877320088825
1103	98-99	0.1236286424396198
1103	100-101	-0.0014433717302608784
1104	1	0.11610244923644686
1104	2	-0.0033244164365413553
1104	3	-0.1430425350892719
1104	4	-0.2728075515340649
1104	5	-0.19228142652629288
1104	6	0.019777534690568643
1104	7	-0.0329410288577634
1104	8	0.14321971509205156
1104	9	-0.14954950405907397
1104	10-11	-0.029226240971063078
1104	12-13	-0.05089554527244644
1104	14-15	0.0703811193029722
1104	16-17	-0.05728369247803755
1104	18-19	-0.03976906491147503
1104	20-21	-0.2018382886239678
1104	22-23	0.04322733339714091
1104	24-25	-0.07021733486711668
1104	26-27	0.0807541410536956
1104	28-29	-0.09068820377608233
1104	30-31	-0.360585943061011
1104	32-33	-0.0454466188749052
1104	34-35	0.12084206511989493
1104	36-37	-0.14752053234085594
1104	38-39	-0.1167235546428742
1104	40-41	-0.11096105714931781
1104	42-43	-0.1029995128526835
1104	44-45	-0.30869213416890773
1104	46-47	-0.09071146160155052
1104	48-49	-0.3257899462156715
